,Trxn_date,Trxn_id,Customer_id,Merchant_id,Price
48106,8/13/2017,437757,1486,125,30742
48107,11/17/2016,234429,1927,114,8191
48108,10/9/2015,898867,1531,148,43004
48109,3/5/2018,687194,1105,148,22327
48110,12/30/2015,538249,1329,148,12109
48111,6/5/2016,594694,1220,132,28281
48112,5/26/2018,212892,1739,130,35456
48113,8/24/2018,296045,1259,104,1919
48114,10/31/2015,180061,1127,103,5466
48115,4/27/2016,546156,1818,104,3861
48116,7/28/2018,485030,1117,108,46685
48117,1/11/2018,453004,1911,136,25734
48118,10/7/2015,512465,1049,103,23353
48119,10/3/2016,853779,1478,118,17496
48120,9/3/2017,672581,1429,139,37387
48121,5/21/2018,640700,1800,102,38459
48122,8/8/2018,102781,1527,103,28475
48123,9/22/2016,805156,1039,105,41767
48124,4/1/2018,648482,1490,109,17557
48125,8/18/2017,740563,1786,131,26625
48126,4/8/2016,590933,1637,130,42213
48127,5/27/2017,420224,1876,126,35876
48128,4/27/2017,160825,1812,139,29823
48129,9/30/2018,576114,1703,138,12375
48130,3/29/2017,125325,1053,128,35443
48131,9/9/2016,721085,1958,117,17593
48132,10/31/2016,622980,1856,113,11330
48133,5/4/2017,836272,1909,150,27542
48134,2/19/2016,754864,1698,120,5509
48135,11/2/2016,602546,1213,133,18552
48136,3/28/2016,422356,1026,141,33903
48137,5/19/2018,450636,1293,146,2710
48138,3/30/2016,599229,1733,107,27385
48139,7/6/2016,326947,1502,123,17497
48140,3/12/2016,619891,1511,122,21352
48141,9/30/2018,910990,1477,116,34957
48142,7/13/2016,172278,1417,150,24839
48143,5/13/2017,936245,1250,120,17333
48144,4/25/2016,317494,1556,120,5362
48145,7/31/2018,812297,1310,138,21835
48146,2/14/2016,868938,1934,103,16731
48147,6/17/2018,320912,1686,124,30831
48148,10/27/2017,844464,1391,120,13342
48149,10/23/2015,250687,1678,104,22480
48150,2/28/2018,485831,1676,116,14726
48151,1/5/2018,640634,1287,109,14191
48152,1/17/2016,793983,1967,140,25806
48153,10/19/2016,830470,1615,124,37636
48154,8/10/2016,830135,1498,111,41593
48155,7/13/2018,673347,1634,126,41180
48156,12/7/2016,813166,1280,129,48301
48157,6/22/2018,419991,1167,146,33771
48158,6/20/2016,748147,1670,106,44787
48159,8/6/2016,495475,1244,127,49875
48160,7/2/2017,358880,1545,111,6398
48161,12/5/2017,916315,1749,118,47783
48162,10/23/2016,180969,1381,129,37833
48163,7/3/2016,775228,1124,101,49800
48164,11/14/2015,578294,1192,139,9580
48165,8/13/2017,438115,1753,112,23201
48166,11/11/2015,877358,1334,135,5290
48167,7/22/2018,264286,1947,128,23468
48168,4/2/2016,203857,1433,143,24401
48169,3/29/2016,169971,1704,109,46269
48170,12/25/2017,670332,1448,111,37880
48171,3/19/2016,356474,1487,106,28309
48172,10/17/2017,272253,1158,116,27756
48173,11/3/2015,144228,1812,136,8570
48174,1/18/2018,427458,1188,114,6164
48175,10/18/2017,600045,1963,103,9033
48176,9/25/2016,266828,1099,142,17915
48177,7/12/2016,785167,1060,114,41508
48178,5/19/2017,736238,1995,148,28150
48179,8/25/2018,258794,1790,120,9445
48180,4/28/2018,605891,1010,119,19863
48181,4/14/2017,749056,1993,143,36553
48182,4/5/2018,253171,1432,144,30636
48183,12/9/2015,822726,1168,126,20627
48184,6/12/2018,980790,1904,120,45191
48185,5/14/2017,838284,1804,139,11192
48186,5/21/2016,902697,1390,150,42268
48187,5/21/2017,951785,1166,139,18336
48188,11/11/2016,135978,1589,103,44806
48189,5/11/2016,868785,1303,119,1271
48190,6/12/2018,475949,1209,122,8100
48191,5/5/2017,900785,1199,117,2736
48192,4/19/2016,578595,1467,129,6208
48193,11/7/2017,215080,1981,106,36161
48194,9/16/2016,238133,1313,102,27561
48195,3/21/2017,249238,1741,111,3412
48196,12/18/2015,573367,1207,149,48996
48197,12/28/2015,366402,1261,138,14629
48198,9/27/2016,950951,1145,126,10642
48199,12/18/2016,580419,1532,129,18052
48200,12/14/2017,948040,1402,130,31179
48201,5/10/2018,274706,1048,149,36052
48202,3/1/2016,952154,1117,135,10877
48203,10/4/2017,370086,1869,122,6370
48204,10/17/2015,427780,1912,130,43596
48205,5/22/2016,567469,1773,102,46851
48206,4/15/2016,862813,1076,104,27546
48207,11/21/2016,327577,1034,135,4461
48208,6/16/2016,122465,1421,114,6140
48209,8/12/2018,132766,1851,119,12195
48210,5/19/2017,937165,1431,140,38201
48211,10/24/2017,469795,1491,119,18451
48212,3/12/2018,787033,1196,109,4516
48213,6/2/2017,162215,1147,134,49772
48214,9/16/2016,917521,1575,121,37042
48215,11/18/2016,817830,1037,127,19497
48216,8/19/2018,474182,1282,133,32432
48217,5/19/2017,988650,1681,148,46159
48218,8/28/2017,272848,1941,113,26796
48219,12/8/2015,667546,1831,101,27406
48220,11/7/2015,972070,1819,128,6412
48221,1/24/2018,861271,1027,150,1717
48222,2/12/2016,559820,1451,115,43945
48223,10/21/2016,173123,1378,122,8881
48224,5/22/2018,335787,1187,101,15444
48225,10/8/2017,124383,1352,112,14257
48226,4/3/2017,434628,1994,140,36398
48227,10/22/2016,199353,1077,101,7050
48228,5/4/2018,615032,1801,121,29194
48229,3/30/2017,375093,1912,145,6156
48230,6/29/2016,122827,1521,116,28821
48231,1/3/2017,132759,1098,103,17755
48232,12/3/2017,121343,1659,143,31411
48233,4/9/2017,728722,1839,148,20626
48234,9/16/2017,604255,1640,113,36672
48235,5/10/2017,827401,1783,122,3116
48236,7/3/2017,615428,1243,128,30258
48237,4/17/2017,873127,1244,107,45358
48238,6/3/2018,743911,1044,146,3304
48239,4/4/2017,679733,1347,147,18025
48240,12/23/2016,892522,1852,149,10574
48241,3/28/2018,848539,1922,138,46311
48242,9/28/2018,256360,1587,130,35559
48243,10/7/2017,499848,1268,109,49989
48244,2/8/2017,261059,1614,124,35905
48245,3/12/2017,161123,1781,102,36308
48246,7/8/2018,155056,1999,111,27731
48247,3/28/2018,615680,1962,145,8873
48248,3/24/2018,348887,1571,126,48079
48249,9/9/2016,529884,1961,123,37396
48250,10/11/2016,206538,1892,112,14490
48251,2/12/2016,209032,1015,145,9591
48252,6/6/2018,364806,1005,146,43311
48253,3/13/2018,969740,1963,128,44220
48254,12/31/2015,405193,1567,139,613
48255,7/12/2018,473448,1539,117,12520
48256,10/16/2017,321860,1359,148,38251
48257,1/10/2017,160677,1959,129,19254
48258,5/28/2018,852072,1530,141,21739
48259,2/22/2017,360206,1145,141,4772
48260,9/14/2018,336120,1121,136,35776
48261,12/9/2015,773764,1268,145,4341
48262,3/16/2018,336138,1148,135,45119
48263,1/30/2016,641245,1506,133,44786
48264,8/10/2017,100959,1684,119,20610
48265,12/21/2016,207314,1957,120,43298
48266,12/6/2015,469136,1426,123,8872
48267,12/10/2015,871864,1401,150,14040
48268,9/28/2017,601971,1387,127,21997
48269,9/10/2017,301557,1587,125,22395
48270,12/15/2015,881486,1439,104,42187
48271,10/10/2016,392580,1824,112,7020
48272,7/23/2017,299124,1367,144,37016
48273,5/15/2016,428954,1406,124,49393
48274,10/25/2017,350226,1025,150,40575
48275,3/25/2017,455366,1117,108,48331
48276,12/21/2015,943574,1932,109,19131
48277,7/25/2016,226226,1685,130,12674
48278,9/20/2016,563583,1112,128,16848
48279,3/15/2016,587112,1518,146,23539
48280,4/12/2017,329139,1576,132,49819
48281,9/16/2016,162413,1809,136,18087
48282,4/18/2016,993437,1097,133,39776
48283,7/29/2016,738758,1868,123,3602
48284,4/3/2016,632935,1807,112,15174
48285,11/16/2017,296951,1428,120,31858
48286,4/7/2017,681063,1120,102,38908
48287,8/6/2018,988381,1232,131,16072
48288,1/21/2016,322243,1349,126,12632
48289,6/26/2018,827474,1859,143,19189
48290,7/4/2017,396183,1458,123,21577
48291,11/12/2017,206177,1651,106,26094
48292,6/12/2017,263434,1303,124,34263
48293,5/25/2018,629703,1320,149,11916
48294,3/1/2018,633147,1718,115,44508
48295,11/30/2016,513873,1867,142,31072
48296,9/14/2017,833727,1412,109,5437
48297,12/17/2016,779669,1823,116,36597
48298,7/22/2018,870399,1781,121,29608
48299,12/2/2015,321180,1796,139,23507
48300,7/3/2016,931989,1534,116,34994
48301,5/24/2018,912667,1666,122,44900
48302,12/23/2017,699441,1659,111,22271
48303,7/25/2018,194531,1099,127,40211
48304,9/23/2016,607606,1111,143,5755
48305,6/6/2016,235162,1598,125,14565
48306,7/13/2017,127434,1487,122,36504
48307,9/9/2018,410336,1243,105,46088
48308,9/13/2018,274415,1831,150,19972
48309,6/11/2018,937868,1127,145,42044
48310,3/1/2018,636851,1401,147,1395
48311,12/3/2015,517271,1275,135,15177
48312,5/24/2016,576955,1478,127,41038
48313,3/9/2017,575750,1917,120,34922
48314,5/29/2018,470746,1179,104,40730
48315,2/8/2017,772848,1700,112,44755
48316,3/10/2017,444016,1005,109,4033
48317,12/4/2015,925578,1074,148,43854
48318,5/14/2016,834447,1813,130,25795
48319,7/18/2018,205218,1067,135,32173
48320,5/18/2016,695932,1695,106,1121
48321,10/23/2017,714669,1565,116,28348
48322,8/27/2016,710201,1969,141,19256
48323,7/14/2018,723938,1438,144,40225
48324,6/17/2016,901569,1561,114,12255
48325,7/1/2016,142277,1400,110,49820
48326,6/18/2018,672451,1344,113,23553
48327,3/14/2017,828597,1301,123,13827
48328,1/1/2016,427177,1211,115,30857
48329,12/4/2015,916513,1023,146,47977
48330,6/21/2018,253204,1367,117,26091
48331,2/13/2017,285921,1144,147,40589
48332,11/12/2016,375773,1278,103,4512
48333,8/13/2018,348379,1483,123,6395
48334,5/22/2018,793322,1777,137,43928
48335,1/6/2016,406454,1411,118,32177
48336,8/23/2018,905203,1249,148,15423
48337,11/9/2015,323056,1756,101,9555
48338,5/21/2018,706280,1071,118,8138
48339,6/13/2017,260058,1927,132,37904
48340,1/3/2017,676427,1902,129,41862
48341,6/23/2016,629475,1272,141,16815
48342,6/6/2018,482184,1801,127,8810
48343,12/22/2015,553287,1398,140,32482
48344,1/22/2016,833318,1543,111,15341
48345,7/26/2017,793388,1321,126,8666
48346,3/14/2016,651385,1230,143,39144
48347,11/27/2015,654956,1856,133,13351
48348,7/23/2017,656885,1370,143,46338
48349,8/2/2016,174160,1472,119,48532
48350,4/6/2016,977457,1324,113,49679
48351,9/21/2016,497145,1999,104,35584
48352,10/29/2017,508037,1515,129,21951
48353,4/3/2017,208059,1402,122,48376
48354,3/5/2017,682803,1320,144,38484
48355,9/7/2017,801267,1237,102,27836
48356,8/29/2018,101559,1134,123,34740
48357,5/11/2017,443914,1465,130,20319
48358,9/7/2016,994368,1322,124,33384
48359,7/31/2016,917949,1882,145,44553
48360,10/8/2017,689381,1157,144,42975
48361,4/14/2016,888896,1323,121,44555
48362,11/18/2015,933623,1811,123,23866
48363,9/29/2017,560450,1005,124,31497
48364,8/11/2017,235709,1722,147,48464
48365,4/20/2018,249874,1362,134,30236
48366,3/17/2017,958692,1446,113,15890
48367,7/11/2017,755476,1397,146,1861
48368,1/23/2016,511446,1779,124,15791
48369,12/1/2016,861491,1935,103,29407
48370,5/1/2017,343618,1594,135,33455
48371,4/5/2016,351886,1396,101,28624
48372,5/13/2018,890928,1454,142,9258
48373,8/31/2018,562276,1242,112,1923
48374,7/8/2018,450164,1284,132,9863
48375,3/5/2018,345702,1649,123,4471
48376,8/25/2018,244953,1674,142,43652
48377,1/26/2016,775401,1166,132,22048
48378,6/29/2018,390540,1038,113,30241
48379,12/29/2015,993928,1642,146,833
48380,1/3/2017,947508,1865,104,29948
48381,9/28/2016,628671,1378,104,36486
48382,6/16/2017,970824,1366,119,30935
48383,1/8/2017,272743,1585,106,38517
48384,12/2/2015,278998,1428,105,9642
48385,4/7/2018,173424,1142,108,23902
48386,2/21/2018,349168,1626,143,41830
48387,1/13/2016,666199,1789,142,28265
48388,5/8/2016,391372,1278,130,20287
48389,10/23/2016,966767,1177,142,31882
48390,11/13/2017,921512,1550,131,29614
48391,10/20/2016,272683,1975,101,7334
48392,8/28/2017,715603,1995,109,9037
48393,12/15/2015,742611,1789,109,13336
48394,8/17/2017,576379,1607,141,28339
48395,5/27/2018,874099,1910,150,8643
48396,7/3/2016,553366,1120,103,47718
48397,6/20/2017,167499,1733,108,8164
48398,3/22/2016,549317,1809,139,34675
48399,8/16/2018,561318,1188,113,36085
48400,5/26/2017,826540,1638,102,33650
48401,12/2/2016,966750,1414,131,35867
48402,1/19/2016,804423,1663,137,25067
48403,3/2/2018,240369,1308,112,35149
48404,8/5/2017,162169,1826,107,40143
48405,6/9/2016,690127,1813,147,40711
48406,4/26/2016,253571,1106,130,35932
48407,10/24/2016,562766,1728,104,24656
48408,12/29/2017,436422,1799,117,17614
48409,3/28/2017,132195,1483,136,22819
48410,7/18/2018,156562,1857,102,8767
48411,10/13/2016,212706,1142,138,6044
48412,9/13/2018,825730,1705,136,44181
48413,12/27/2017,146680,1561,140,17185
48414,1/28/2018,787188,1931,121,8692
48415,11/13/2016,611067,1835,116,37608
48416,6/15/2018,590329,1009,143,44571
48417,5/20/2018,116305,1323,106,41076
48418,11/22/2015,686372,1156,150,47580
48419,12/30/2015,585799,1529,148,44370
48420,9/9/2017,971934,1787,112,31072
48421,5/28/2017,824890,1554,134,2140
48422,8/6/2017,682122,1494,132,587
48423,1/5/2016,160781,1408,148,40278
48424,6/14/2016,991465,1158,147,28928
48425,4/19/2017,258433,1322,133,38795
48426,6/7/2016,197682,1093,148,11771
48427,4/29/2017,776695,1156,135,44261
48428,7/28/2017,151598,1598,115,26261
48429,7/25/2018,538351,1597,103,26266
48430,9/7/2018,426999,1561,143,16533
48431,2/10/2018,952700,1962,143,49991
48432,6/17/2018,877709,1697,103,6136
48433,10/2/2017,785246,1722,145,34303
48434,5/29/2018,332810,1712,125,19559
48435,11/21/2016,141976,1522,112,9948
48436,10/2/2016,899691,1158,127,19521
48437,3/19/2016,174829,1501,125,33239
48438,11/19/2016,419237,1672,114,48641
48439,8/11/2018,114128,1498,123,15409
48440,11/27/2017,909982,1856,113,35466
48441,6/7/2016,179818,1061,128,44840
48442,12/31/2016,598996,1636,128,40121
48443,12/5/2015,216524,1669,111,43290
48444,4/16/2018,487080,1301,113,22500
48445,12/22/2015,865960,1021,138,14961
48446,11/28/2017,326079,1321,141,6002
48447,1/10/2017,969457,1937,133,40295
48448,3/29/2016,227229,1780,117,27364
48449,3/12/2018,998491,1073,133,5539
48450,8/29/2018,211087,1684,101,38800
48451,7/17/2018,645194,1309,126,27761
48452,12/14/2017,316326,1716,129,42606
48453,3/31/2018,886679,1532,106,24246
48454,6/2/2018,755980,1701,135,19934
48455,11/18/2015,644710,1905,104,45809
48456,5/31/2016,380088,1566,139,23830
48457,12/2/2016,546410,1788,116,41376
48458,12/2/2017,813472,1550,128,20907
48459,1/19/2017,937082,1217,140,22706
48460,3/20/2016,423223,1044,128,20894
48461,1/18/2018,848227,1657,129,27629
48462,8/4/2016,482960,1470,104,19243
48463,8/11/2017,202916,1440,101,27323
48464,7/10/2016,642635,1249,122,27996
48465,11/9/2016,408628,1610,105,4513
48466,5/25/2017,814015,1647,114,14515
48467,10/9/2017,684302,1973,108,9926
48468,6/2/2017,596438,1011,112,27516
48469,4/6/2018,899436,1024,137,3401
48470,9/12/2016,356544,1327,110,34139
48471,11/23/2015,473187,1912,126,19275
48472,5/31/2018,672255,1143,109,13572
48473,3/1/2017,609075,1274,133,41777
48474,9/7/2016,777614,1828,149,39702
48475,2/15/2018,620624,1249,116,29943
48476,11/9/2016,745039,1846,147,13881
48477,6/7/2016,568354,1881,125,23866
48478,11/13/2017,293014,1180,127,16943
48479,6/9/2017,896332,1160,109,23911
48480,12/1/2017,666455,1240,106,27724
48481,11/4/2016,203497,1369,107,44396
48482,8/25/2017,547049,1558,110,47649
48483,1/29/2016,879775,1710,107,30916
48484,3/8/2018,854023,1008,129,29982
48485,2/11/2018,750602,1605,107,2967
48486,7/12/2018,504515,1816,127,32834
48487,6/25/2018,379897,1164,138,43802
48488,8/6/2016,574262,1208,135,13187
48489,4/19/2016,686939,1966,146,38440
48490,8/20/2017,599055,1605,101,47653
48491,5/15/2016,688091,1358,110,19325
48492,5/15/2018,443134,1084,128,39933
48493,2/24/2017,804154,1449,132,21504
48494,7/8/2016,114732,1624,143,23990
48495,9/29/2017,564361,1853,102,46361
48496,8/28/2017,381059,1125,107,1694
48497,8/27/2017,431611,1787,113,20574
48498,4/1/2016,658089,1643,140,29450
48499,11/25/2016,214823,1203,112,27747
48500,6/10/2017,446998,1715,115,41691
48501,7/13/2017,855603,1539,101,43410
48502,11/11/2015,486458,1506,145,30135
48503,6/5/2018,884732,1230,119,45698
48504,5/1/2017,699610,1052,122,43057
48505,6/27/2018,602688,1335,134,45404
48506,10/29/2016,394390,1977,127,39550
48507,6/12/2017,447220,1675,128,40076
48508,10/18/2017,368778,1760,136,13550
48509,1/20/2016,680568,1894,116,12614
48510,12/1/2016,883794,1028,108,3421
48511,9/5/2016,298368,1237,132,48238
48512,5/4/2018,767610,1061,109,6660
48513,12/4/2015,244135,1676,121,48415
48514,3/2/2016,535939,1785,105,22501
48515,7/9/2016,543716,1574,120,12923
48516,3/18/2016,629106,1036,127,48974
48517,9/15/2017,871303,1502,138,39520
48518,6/12/2018,881167,1448,115,48413
48519,5/12/2018,749871,1864,122,26464
48520,10/5/2015,181955,1857,141,48765
48521,11/20/2016,815608,1097,135,11000
48522,1/15/2017,610760,1872,107,25758
48523,4/26/2018,343702,1479,148,31102
48524,1/29/2017,103689,1979,126,30494
48525,8/17/2016,540567,1883,138,9351
48526,5/28/2016,835145,1158,123,13850
48527,9/8/2018,218380,1255,115,27475
48528,11/10/2016,443747,1394,146,38068
48529,8/17/2016,868484,1870,108,17530
48530,8/25/2016,350087,1193,109,48759
48531,5/23/2016,281663,1665,140,43453
48532,9/23/2018,150794,1908,107,10598
48533,2/14/2018,317179,1139,138,13897
48534,8/2/2016,837375,1374,116,41292
48535,8/14/2018,936599,1740,140,23505
48536,8/23/2017,626288,1146,106,22106
48537,9/29/2017,247355,1820,102,42957
48538,3/16/2016,508232,1107,115,42596
48539,5/9/2018,843692,1650,148,44040
48540,12/8/2017,531646,1834,102,12163
48541,9/13/2017,504630,1899,114,36021
48542,6/23/2017,365530,1759,121,22271
48543,11/6/2017,111352,1347,125,38153
48544,3/2/2016,872183,1897,145,48665
48545,6/3/2016,431969,1009,116,44716
48546,2/26/2016,143707,1101,130,17091
48547,7/3/2017,681310,1757,120,9731
48548,2/21/2018,614392,1746,103,14933
48549,6/13/2017,992104,1934,147,2996
48550,3/29/2016,727542,1798,140,14853
48551,7/12/2018,481331,1412,109,13668
48552,12/19/2015,347798,1203,105,6978
48553,8/29/2018,164805,1324,122,11186
48554,6/8/2016,419165,1858,109,16628
48555,8/13/2016,854345,1268,104,27234
48556,9/16/2016,335088,1136,136,15589
48557,8/21/2016,622626,1173,142,14330
48558,10/24/2017,447906,1221,133,16752
48559,1/21/2016,400987,1397,113,35937
48560,11/25/2017,462958,1995,101,26576
48561,6/4/2017,866100,1303,133,1982
48562,3/14/2018,211997,1328,140,40184
48563,12/26/2015,487864,1571,115,10807
48564,4/29/2018,469427,1096,150,21662
48565,9/30/2017,721175,1954,139,32240
48566,4/3/2016,961061,1943,131,35079
48567,3/5/2018,584894,1598,146,31404
48568,12/21/2015,494919,1386,124,385
48569,6/16/2018,584487,1146,127,2287
48570,10/22/2017,885592,1808,148,3070
48571,5/21/2017,389199,1503,114,19625
48572,11/21/2017,280474,1902,115,49731
48573,5/24/2016,948933,1127,126,39822
48574,3/14/2017,146741,1244,130,39351
48575,8/19/2018,577729,1778,145,31544
48576,3/3/2018,909244,1695,104,35734
48577,12/23/2017,928259,1652,116,4368
48578,4/29/2016,616842,1032,118,42650
48579,1/18/2017,698549,1551,122,38255
48580,7/8/2016,495698,1694,121,676
48581,2/21/2017,849643,1331,123,37788
48582,6/16/2018,238232,1168,107,4156
48583,8/27/2016,536349,1923,126,46813
48584,9/22/2018,957537,1822,109,35776
48585,11/6/2017,147264,1507,142,32878
48586,5/11/2018,618546,1279,104,44949
48587,8/14/2018,569722,1486,124,29618
48588,6/29/2018,411357,1378,126,40075
48589,12/26/2016,627123,1255,101,24305
48590,6/7/2016,930192,1761,128,39156
48591,6/10/2017,940629,1136,108,49044
48592,4/25/2018,988426,1188,104,35913
48593,1/13/2017,165729,1152,129,2010
48594,12/26/2015,914353,1262,145,19578
48595,3/22/2017,518332,1267,147,13950
48596,2/10/2016,384297,1034,133,10218
48597,9/29/2016,614821,1683,105,2347
48598,6/9/2017,402574,1081,118,17707
48599,5/16/2018,681069,1205,132,27673
48600,3/11/2018,456744,1242,141,26431
48601,1/17/2016,140424,1411,107,41569
48602,9/30/2018,948711,1641,104,44168
48603,6/25/2018,816095,1856,114,34072
48604,4/12/2017,946259,1834,101,18806
48605,5/20/2018,144650,1059,150,22719
48606,9/22/2016,491142,1020,135,46290
48607,5/27/2016,435547,1451,125,36279
48608,10/9/2016,310138,1200,123,13064
48609,4/23/2016,368068,1684,117,47682
48610,7/11/2017,804819,1892,113,12656
48611,2/19/2017,258740,1031,149,22917
48612,7/18/2016,997004,1562,114,17601
48613,4/27/2016,482125,1452,150,6391
48614,11/23/2017,608475,1001,122,48480
48615,3/3/2017,198513,1034,124,39974
48616,10/17/2015,695563,1379,141,31917
48617,1/30/2016,227017,1735,111,15009
48618,8/23/2016,156144,1588,122,37037
48619,1/13/2016,582359,1921,138,45768
48620,8/5/2018,828725,1908,122,38798
48621,11/16/2017,989243,1422,106,27737
48622,1/28/2017,340633,1679,130,14614
48623,4/9/2016,665379,1165,131,3181
48624,2/17/2018,751369,1798,130,4325
48625,5/4/2017,506672,1717,109,35326
48626,12/7/2017,258988,1478,115,38507
48627,1/20/2018,186586,1286,120,41751
48628,4/10/2018,558251,1451,135,47288
48629,6/17/2016,586894,1715,105,6054
48630,1/8/2016,622437,1498,116,22167
48631,9/26/2017,632436,1136,127,35129
48632,4/21/2018,787749,1185,103,49105
48633,5/30/2018,346348,1010,110,9311
48634,8/18/2017,270877,1532,134,14041
48635,3/3/2018,693290,1176,145,20028
48636,9/24/2016,303635,1523,125,39113
48637,5/19/2016,601171,1574,121,47712
48638,10/11/2017,964038,1506,108,36951
48639,5/20/2016,308337,1637,142,36669
48640,5/25/2018,566308,1861,147,27805
48641,2/27/2017,826187,1835,134,47961
48642,1/6/2017,818810,1409,109,26493
48643,2/27/2017,341237,1070,128,32015
48644,6/21/2017,453742,1105,149,2058
48645,3/22/2018,953236,1831,115,17569
48646,1/22/2016,606221,1047,114,37729
48647,8/18/2017,919691,1220,120,6806
48648,5/18/2018,979419,1374,146,17642
48649,10/13/2015,171918,1171,118,46330
48650,10/23/2017,124331,1864,110,34036
48651,10/23/2016,248579,1491,129,24744
48652,8/28/2017,418655,1354,139,43384
48653,9/8/2017,798582,1295,117,40144
48654,7/22/2016,804891,1961,101,46521
48655,10/24/2017,198596,1820,115,15307
48656,1/30/2016,856446,1300,102,1293
48657,3/5/2016,736545,1296,145,43309
48658,10/26/2016,917977,1893,114,45141
48659,6/13/2016,430374,1621,150,18057
48660,1/13/2017,692149,1804,107,44400
48661,2/18/2017,340442,1587,121,30359
48662,5/30/2016,899996,1020,102,10126
48663,8/4/2018,733958,1388,101,49753
48664,10/2/2016,930087,1472,117,17621
48665,2/25/2018,728505,1281,105,4300
48666,3/27/2016,723384,1100,126,15783
48667,5/30/2017,488320,1413,103,8464
48668,6/30/2017,810629,1133,134,7599
48669,1/28/2016,626174,1821,132,13943
48670,8/1/2018,600909,1561,150,47504
48671,4/8/2017,254375,1116,130,15880
48672,12/2/2016,865352,1156,148,48853
48673,12/7/2016,549822,1761,114,42454
48674,8/16/2016,286457,1469,131,47284
48675,2/4/2017,333156,1787,104,20982
48676,7/25/2018,874378,1594,116,27362
48677,7/11/2016,490487,1255,103,41346
48678,11/2/2016,890321,1837,121,45915
48679,4/20/2016,751768,1330,123,41501
48680,3/26/2016,450646,1946,123,5238
48681,12/5/2016,737793,1859,125,23349
48682,8/10/2016,487136,1348,113,12831
48683,9/1/2017,884792,1597,102,25809
48684,4/11/2017,803721,1787,118,25341
48685,6/7/2018,361939,1395,144,25805
48686,4/22/2016,810398,1905,149,6657
48687,1/3/2017,850227,1178,112,22028
48688,6/14/2017,225569,1556,107,42246
48689,2/8/2017,372583,1783,130,12823
48690,1/1/2017,224442,1574,142,24514
48691,4/16/2018,608159,1587,124,2059
48692,3/7/2016,200354,1906,104,13635
48693,9/9/2016,640095,1648,108,36827
48694,1/23/2016,479827,1567,110,5302
48695,12/29/2015,148862,1178,108,49753
48696,11/11/2015,754663,1178,149,26134
48697,11/2/2016,700424,1473,141,38454
48698,10/2/2018,389298,1045,110,1344
48699,11/6/2017,973360,1087,119,1737
48700,9/17/2018,216219,1746,112,28588
48701,3/24/2016,364017,1139,148,3992
48702,1/15/2018,935537,1936,136,30536
48703,1/21/2018,400558,1141,136,16991
48704,4/13/2018,962956,1584,121,1568
48705,5/20/2018,848491,1783,145,49815
48706,8/17/2016,773174,1177,140,28604
48707,4/10/2016,271166,1159,145,44928
48708,6/23/2017,519136,1800,118,45821
48709,10/8/2017,776165,1590,116,32154
48710,12/25/2016,627520,1550,144,27448
48711,1/8/2016,834710,1690,134,22901
48712,9/12/2017,247631,1574,113,12061
48713,4/11/2018,989976,1765,148,1601
48714,7/24/2016,323165,1226,120,20664
48715,2/6/2018,566868,1143,143,28785
48716,1/10/2017,629760,1367,110,17059
48717,8/9/2016,659233,1409,147,28933
48718,11/13/2015,860457,1419,106,4828
48719,11/25/2017,979632,1103,127,14026
48720,4/10/2017,732008,1990,124,40703
48721,9/10/2016,327449,1846,125,6669
48722,7/7/2016,550218,1212,112,14542
48723,6/16/2018,449939,1396,146,40972
48724,9/22/2018,168267,1240,135,8112
48725,10/29/2015,168604,1504,139,25266
48726,2/19/2017,740734,1193,101,23839
48727,10/4/2016,235654,1876,109,30377
48728,7/8/2016,148990,1798,144,16359
48729,11/2/2015,222869,1990,133,3171
48730,9/8/2017,604843,1758,142,12750
48731,9/8/2017,169013,1154,109,22236
48732,2/16/2018,119981,1149,126,19940
48733,11/29/2015,297557,1795,145,41751
48734,12/26/2015,385075,1362,147,49490
48735,2/9/2016,248274,1600,110,24348
48736,11/18/2015,638406,1845,147,16652
48737,10/19/2015,588972,1498,103,23404
48738,8/28/2018,468111,1978,148,241
48739,6/20/2017,963587,1266,148,9603
48740,6/5/2017,235583,1319,101,28242
48741,9/23/2016,464640,1650,124,46709
48742,1/30/2016,687314,1178,148,27432
48743,6/7/2017,439918,1242,126,1044
48744,6/28/2018,921787,1370,114,14507
48745,9/13/2016,852420,1463,120,2403
48746,4/20/2017,745215,1563,101,15701
48747,7/22/2017,530915,1493,122,33174
48748,5/2/2017,895128,1346,148,8750
48749,6/14/2016,522112,1742,135,37278
48750,1/9/2016,600448,1877,150,36389
48751,12/7/2017,814066,1891,140,14650
48752,4/2/2018,520832,1641,150,16167
48753,4/1/2018,344808,1688,110,32221
48754,3/28/2016,837739,1739,148,43487
48755,5/17/2016,491206,1002,150,15580
48756,8/14/2018,936817,1056,143,14972
48757,4/22/2018,197623,1930,108,21347
48758,4/28/2016,875980,1093,109,42656
48759,9/26/2016,220899,1983,108,21864
48760,2/22/2018,199528,1892,132,9244
48761,9/19/2016,390427,1366,113,37313
48762,4/13/2017,582884,1461,123,27098
48763,7/7/2016,766655,1602,135,23164
48764,12/8/2015,925055,1867,139,24936
48765,8/15/2016,457280,1471,134,8750
48766,10/21/2017,992634,1934,127,741
48767,6/30/2016,540254,1587,110,11654
48768,4/23/2017,505023,1451,149,9382
48769,10/3/2018,875255,1906,141,49830
48770,12/16/2015,432181,1119,113,19717
